area_sqm,building_year,num_rooms,has_elevator,has_parking,has_storage,price(in_toman),floor_number,district
45,1399,1,Yes,Yes,Yes,1250000000,1.0,اندیشه (شهر زیبا)
80,1400,2,Yes,Yes,Yes,7500000000,55.0,آذربایجان
120,1403,2,Yes,Yes,Yes,17500000000,5.0,هفت حوض
95,1385,2,Yes,Yes,Yes,10700000000,55.0,کاظم‌آباد
112,1379,2,Yes,Yes,Yes,93303000,,میدان ولیعصر
75,1403,2,Yes,Yes,Yes,525000000,820.0,چیتگر
200,1380,4,Yes,Yes,Yes,22000000000,1.0,هفت حوض
76,1395,2,Yes,Yes,Yes,9100000000,4.0,شهرک ژاندارمری
20,1403,2,Yes,Yes,Yes,510000000,30.0,چیتگر
155,1389,3,Yes,Yes,Yes,180645000,,قیطریه
68,1403,1,Yes,Yes,Yes,5250000000,611.0,تهران‌سر
80,1400,2,Yes,Yes,Yes,30000000,,مبارک‌آباد بهشتی
60,1396,1,Yes,No,Yes,3450000000,45.0,بهداشت
90,1382,2,Yes,Yes,Yes,8500000000,45.0,جنت‌آباد شمالی
114,1402,2,Yes,Yes,Yes,8200000000,1424.0,دریاچه شهدای خلیج فارس
135,1402,3,Yes,Yes,Yes,27000000000,2.0,سعادت‌آباد
220,1397,3,Yes,Yes,Yes,44000000000,5.0,دروس
116,1385,2,Yes,Yes,Yes,17300000000,45.0,شهرک غرب
116,1403,2,Yes,Yes,Yes,63362000,,چیتگر
55,1394,1,Yes,Yes,No,4360000000,15.0,میدان حر
68,1393,2,No,Yes,Yes,1350000000,24.0,شهر زیبا
125,1403,2,Yes,Yes,Yes,13750000000,1.0,کرمان
182,1402,3,Yes,Yes,Yes,18900000000,4.0,حسین‌آباد
87,1401,2,Yes,Yes,Yes,2300000000,114.0,نیرو هوایی
91,1393,2,Yes,Yes,Yes,9100000000,14.0,ستارخان
75,1403,2,Yes,Yes,Yes,5700000000,15.0,جیحون
110,1380,2,Yes,Yes,Yes,120000000,,نیلوفر
147,1400,3,Yes,Yes,Yes,24900000000,55.0,تهرانپارس غربی
100,1399,2,Yes,Yes,Yes,10000000000,1421.0,کوهک
120,1403,3,Yes,Yes,Yes,1560000000,714.0,چیتگر
63,1383,2,No,Yes,Yes,73809000,,مینا
133,1375,3,No,Yes,Yes,78947000,,جلفا
95,1396,2,Yes,Yes,Yes,15800000000,35.0,هروی
91,1383,2,Yes,Yes,Yes,120000000,,شمس‌آباد
122,1400,2,Yes,Yes,Yes,8400000000,723.0,دریاچه شهدای خلیج فارس
95,1403,2,Yes,Yes,Yes,14631000,,هوانیروز
120,1395,3,Yes,Yes,Yes,22500000000,25.0,قیطریه
88,1384,2,Yes,Yes,Yes,107954000,,ستارخان
109,1400,2,Yes,Yes,Yes,6000000000,4.0,جیحون
90,1390,2,Yes,Yes,Yes,144444000,,اختیاریه
46,1383,1,No,Yes,Yes,2300000000,33.0,جی
520,1403,4,Yes,Yes,Yes,200000000000,1112.0,سعادت‌آباد
95,1370,2,No,Yes,Yes,9000000000,4.0,عباس‌آباد
132,1391,3,Yes,Yes,Yes,23000000000,35.0,سپهر
151,1398,3,Yes,Yes,Yes,25000000000,15.0,قیطریه
80,1403,2,Yes,Yes,Yes,700000000,222.0,دریاچه شهدای خلیج فارس
97,1383,2,Yes,Yes,Yes,11700000000,55.0,سازمان برنامه
81,1401,2,Yes,Yes,Yes,77160000,,اوقاف
153,1383,3,Yes,Yes,Yes,21500000000,45.0,سپهر
135,1403,3,Yes,Yes,Yes,5805000000,2530.0,سرو آزاد
75,1399,2,Yes,Yes,Yes,8200000000,6.0,باغ فیض
100,1398,2,Yes,Yes,Yes,12000000000,25.0,بهار
60,1390,2,No,Yes,Yes,2550000000,4.0,مسعودیه
100,1403,2,Yes,Yes,Yes,246000000,,پاسداران
100,1394,2,Yes,Yes,Yes,6990000000,5.0,تهران‌سر
115,1401,2,Yes,Yes,No,7300000000,55.0,مشیریه
100,1393,2,Yes,Yes,Yes,11350000000,55.0,نارمک
72,1388,2,No,Yes,Yes,3100000000,2.0,مسعودیه
125,1403,3,Yes,Yes,Yes,14800000000,5.0,جنت‌آباد شمالی
48,1391,1,No,No,Yes,2230000000,1.0,مسعودیه
120,1400,3,Yes,Yes,Yes,14000000000,4.0,جنت‌آباد شمالی
50,1395,1,Yes,Yes,Yes,2700000000,24.0,اندیشه (شهر زیبا)
70,1394,2,Yes,No,No,3500000000,312.0,دولتخواه
121,1403,2,Yes,Yes,Yes,7500000000,22.0,شریف
180,1403,3,Yes,Yes,Yes,22680000000,611.0,پاسداران
82,1403,2,Yes,Yes,Yes,1500000000,4.0,شهرک استقلال
67,1387,1,No,Yes,Yes,2750000000,4.0,مسعودیه
115,1403,2,Yes,Yes,Yes,121739000,,فدک
69,1393,2,Yes,Yes,Yes,8100000000,15.0,پونک
108,1402,3,Yes,Yes,Yes,3920000000,24.0,شهر زیبا
162,1386,3,Yes,Yes,Yes,120370000,,امیرآباد
113,1403,2,Yes,Yes,Yes,7650000000,24.0,چیتگر
119,1400,2,Yes,Yes,Yes,11000000000,1821.0,هوانیروز
210,1389,3,Yes,Yes,Yes,22700000000,35.0,اباذر
83,1402,2,Yes,Yes,Yes,6150000000,24.0,شارق شرقی
55,1380,2,No,No,Yes,5500000000,34.0,ستارخان
63,1392,1,Yes,Yes,Yes,13000000000,24.0,شهید رجایی
73,1380,2,No,Yes,Yes,9300000000,1.0,سازمان برنامه
100,1395,2,Yes,Yes,Yes,210000000,,نیاوران
230,1403,4,Yes,Yes,Yes,8050000000,17.0,کوهک
105,1397,2,Yes,Yes,Yes,12000000000,45.0,سازمان آب
56,1396,1,Yes,Yes,Yes,4369000000,25.0,سبلان
50,1385,2,Yes,Yes,Yes,5000000000,55.0,میدان انقلاب
45,1388,1,Yes,Yes,Yes,6600000000,2.0,پونک
144,1385,3,Yes,Yes,Yes,18500000000,711.0,سعادت‌آباد
129,1403,2,Yes,Yes,Yes,18800000000,1819.0,سوهانک
109,1388,2,Yes,Yes,Yes,9250000000,1.0,شهران جنوبی
468,1384,3,Yes,Yes,Yes,21800000000,45.0,نیلوفر
86,1380,2,No,No,Yes,59302000,,ستارخان
60,1380,1,No,No,Yes,2550000000,3.0,هاشمی
60,1388,1,Yes,Yes,No,98333000,,دریان‌نو
160,1394,3,Yes,Yes,Yes,193750000,,الهیه
65,1395,2,Yes,Yes,Yes,132307000,,پونک
152,1385,3,Yes,Yes,No,16950000000,25.0,هروی
62,1399,2,Yes,Yes,Yes,20967000,,اندیشه (شهر زیبا)
115,1388,3,Yes,Yes,Yes,110434000,,المهدی
52,1389,1,No,No,No,3900000000,24.0,نبی اکرم(ص)
74,1388,2,Yes,Yes,Yes,3700000000,14.0,کوی هفدهم شهریور
115,1370,2,No,Yes,Yes,8900000000,44.0,دهکده المپیک
60,1386,1,Yes,No,Yes,5100000000,25.0,باغ فیض
60,1389,1,Yes,Yes,Yes,6630000000000,35.0,سازمان برنامه
185,1403,3,Yes,Yes,Yes,70000000000,35.0,زعفرانیه
110,1383,2,Yes,Yes,Yes,171818000,,نیاوران
65,1396,1,Yes,Yes,Yes,6540000000,17.0,شهر زیبا
64,1386,1,No,Yes,Yes,5640000000,14.0,ارم
133,1403,3,Yes,Yes,Yes,16500000000,5.0,پونک
148,1398,3,Yes,Yes,Yes,72972972000,,دریاچه شهدای خلیج فارس
250,1383,3,Yes,Yes,Yes,143200000,,نیاوران
120,1403,2,Yes,Yes,Yes,13000000000,59.0,جنت‌آباد شمالی
101,1402,2,Yes,Yes,Yes,18100000000,66.0,یوسف‌آباد
140,1393,3,Yes,Yes,Yes,28000000000,55.0,اقدسیه
83,1403,2,Yes,Yes,Yes,4750000000,27.0,وردآورد
65,1395,1,Yes,Yes,Yes,7300000000,35.0,سازمان برنامه
72,1382,2,Yes,Yes,Yes,8640000000,15.0,کوی فردوس
150,1391,2,Yes,Yes,Yes,22000000000,55.0,سپهر
71,1386,2,Yes,Yes,Yes,9900000000,15.0,پونک
52,1380,1,No,No,Yes,4100000000,34.0,پلیس
87,1403,2,Yes,Yes,Yes,15517000,,کوهک
59,1398,2,Yes,Yes,Yes,1700000000,2.0,استاد معین
62,1391,2,Yes,Yes,No,5150000000,14.0,خواجه نصیر طوسی
125,1403,3,Yes,Yes,Yes,10625000000,26.0,تهران‌سر
47,1382,1,No,Yes,Yes,3100000000,2.0,ارامنه
75,1402,1,Yes,Yes,Yes,6300000000,34.0,صفا
38,1397,1,No,Yes,Yes,2050000000,14.0,اتابک
140,1403,3,Yes,Yes,Yes,230000000,,یوسف‌آباد
66,1389,2,No,No,Yes,3620000000,4.0,آذربایجان
41,1398,1,Yes,Yes,Yes,148780000,,پونک
102,1403,2,Yes,Yes,Yes,2000000000,6.0,چیتگر
90,1403,2,Yes,Yes,Yes,4700000000,9.0,اندیشه (شهر زیبا)
107,1395,2,Yes,Yes,Yes,5750000000,3.0,سرتخت
90,1403,2,Yes,Yes,Yes,2700000000,2630.0,دریاچه شهدای خلیج فارس
143,1387,3,Yes,Yes,Yes,23800000000,5.0,سعادت‌آباد
60,1383,2,No,Yes,Yes,108333000,,جنت‌آباد مرکزی
60,1385,2,Yes,Yes,Yes,3800000000,2.0,تهرانپارس شرقی
71,1393,2,Yes,Yes,Yes,7350000000,34.0,طرشت
130,1397,3,Yes,Yes,Yes,18000000000,1.0,تهران‌ویلا
83,1403,2,Yes,Yes,Yes,10800000000,35.0,سازمان برنامه
110,1403,2,Yes,Yes,Yes,18700000000,35.0,نیلوفر
128,1401,2,Yes,Yes,Yes,9250000000,2325.0,دریاچه شهدای خلیج فارس
180,1400,3,Yes,Yes,Yes,29000000000,46.0,قیطریه
72,1394,1,Yes,Yes,Yes,10400000000,15.0,مرزداران
105,1402,2,Yes,Yes,Yes,223809000,,سعادت‌آباد
70,1386,2,Yes,Yes,Yes,104285000,,شهران جنوبی
125,1403,3,Yes,Yes,Yes,1000000000,814.0,چیتگر
86,1395,2,Yes,Yes,Yes,12200000000,15.0,یوسف‌آباد
160,1385,3,Yes,Yes,Yes,26000000000,55.0,سعادت‌آباد
255,1403,3,Yes,Yes,Yes,196078000,,فرمانیه
48,1398,1,Yes,Yes,Yes,1550000000,13.0,شهر زیبا
65,1397,2,Yes,Yes,Yes,1580000000,3.0,شهر زیبا
123,1391,2,Yes,Yes,Yes,9300000000,44.0,دکتر هوشیار
100,1398,2,Yes,Yes,Yes,13000000000,5.0,شاهین
110,1389,3,Yes,Yes,Yes,12500000000,35.0,سازمان برنامه
58,1386,1,No,No,Yes,2407000000,44.0,شهرک ولیعصر
99,1380,2,Yes,No,Yes,5500000000,7.0,دولت‌آباد
48,1395,1,Yes,Yes,Yes,1300000000,2.0,سازمان آب
110,1403,3,Yes,Yes,Yes,12000000000,15.0,جیحون
115,1390,2,Yes,Yes,Yes,100000000,,سازمان آب
90,1403,2,Yes,Yes,Yes,9500000000,14.0,باغ فیض
110,1403,2,Yes,Yes,Yes,510000000,3.0,افسریه
112,1400,2,Yes,Yes,Yes,8500000000,77.0,جیحون
150,1393,3,Yes,Yes,Yes,143333000,,هروی
59,1390,1,No,No,No,3300000000,24.0,گلچین
57,1375,2,No,No,Yes,3950000000,4.0,آذربایجان
120,1384,2,Yes,Yes,Yes,75833000,,سازمان آب
120,1378,2,No,No,Yes,10500000000,22.0,جنت‌آباد جنوبی
57,1397,1,No,Yes,Yes,1650000000,13.0,وردآورد
74,1390,2,Yes,Yes,Yes,10500000000,45.0,پونک
82,1393,2,Yes,Yes,Yes,4900000000,25.0,خلیج فارس
248,1387,4,Yes,Yes,Yes,49900000000,35.0,اقدسیه
103,1400,2,Yes,Yes,Yes,10200000000,15.0,دکتر هوشیار
95,1381,3,Yes,Yes,Yes,7125000000,1.0,لویزان
140,1383,3,No,Yes,Yes,10450000000,3.0,سازمان آب
92,1392,2,Yes,Yes,Yes,9400000000,25.0,هروی
175,1390,3,Yes,Yes,Yes,26500000000,15.0,قبا
78,1393,2,Yes,Yes,Yes,6070000000,44.0,اسکندری
65,1385,1,Yes,Yes,Yes,6550000000,24.0,باغ فیض
57,1377,1,No,No,No,3700000000,1.0,شیخ هادی
185,1401,3,Yes,Yes,Yes,259459000,,پاسداران
40,1392,1,Yes,No,Yes,73750000,,جیحون
100,1399,2,Yes,Yes,Yes,10100000000,4.0,شاهین
137,1402,2,Yes,Yes,Yes,14700000000,1.0,کوی فردوس
110,1400,2,Yes,Yes,Yes,15950000000,34.0,سیدخندان
61,1397,1,Yes,Yes,Yes,3172000000,49.0,جوانمرد قصاب
56,1385,1,No,Yes,Yes,101785000,,اباذر
530,1400,4,Yes,Yes,Yes,446603000,,دروس
40,1390,2,Yes,Yes,Yes,147500000,,پونک
70,1395,2,Yes,No,Yes,62857000,,زنجان
85,1375,2,No,Yes,No,98823000,,دریان‌نو
52,1398,2,Yes,Yes,Yes,1540000000,13.0,دکتر هوشیار
200,1403,3,Yes,Yes,Yes,55000000000,3.0,سعادت‌آباد
50,1394,1,Yes,No,Yes,4300000000,2.0,زنجان
68,1386,2,Yes,No,Yes,4850000000,3.0,تاکسیرانی
72,1385,2,Yes,Yes,Yes,100000000,,شهران شمالی
140,1393,3,Yes,Yes,Yes,25000000000,3.0,قیطریه
100,1392,3,Yes,Yes,No,110000000,,پلیس
163,1397,3,Yes,Yes,Yes,26800000000,3.0,شهرک ژاندارمری
115,1403,2,Yes,Yes,Yes,7000000000,1215.0,شهرک راه‌آهن
130,1393,3,Yes,Yes,Yes,98461000,,ارم
78,1401,2,No,Yes,Yes,2000000000,14.0,چیتگر
190,1401,3,Yes,Yes,Yes,30400000000,1.0,هروی
110,1385,2,Yes,Yes,Yes,13500000000,4.0,مرزداران
96,1403,2,Yes,Yes,Yes,135000000,,طرشت
115,1402,2,Yes,Yes,Yes,146086000,,یوسف‌آباد
243,1387,4,Yes,Yes,Yes,127572000,,شیان
48,1402,1,Yes,No,Yes,2600000000,35.0,زهتابی
70,1387,2,No,Yes,Yes,6590000000,2.0,جنت‌آباد مرکزی
76,1396,2,Yes,Yes,Yes,1299000000,34.0,شهر زیبا
280,1403,3,Yes,Yes,Yes,140000000000,28.0,سعادت‌آباد
94,1397,3,Yes,Yes,Yes,115957000,,جنت‌آباد جنوبی
97,1393,2,Yes,Yes,Yes,8500000000,35.0,جنت‌آباد مرکزی
125,1403,2,Yes,Yes,Yes,22350000000,56.0,یوسف‌آباد
227,1399,3,Yes,Yes,Yes,202643000,,امیرآباد
170,1403,3,Yes,Yes,Yes,54400000000,66.0,سعادت‌آباد
79,1402,2,Yes,Yes,No,75949000,,استاد معین
83,1384,2,Yes,No,Yes,8700000000,25.0,شهرک ژاندارمری
43,1382,1,No,No,Yes,2250000000,1.0,مسعودیه
93,1394,2,Yes,Yes,Yes,11400000000,35.0,جنت‌آباد جنوبی
1111111,1403,3,Yes,Yes,Yes,0,,پیروزی
185,1402,3,Yes,Yes,Yes,1111111111,3.0,گیشا (کوی نصر)
44,1384,1,No,Yes,Yes,3100000000,2.0,سلسبیل
107,1399,2,Yes,Yes,Yes,5500000000,45.0,مسعودیه
73,1403,2,Yes,Yes,No,4500000000,1.0,افسریه
64,1394,2,Yes,Yes,Yes,7000000000,1.0,شمس‌آباد
181,1380,3,Yes,Yes,Yes,25500000000,2.0,جردن
223,1401,3,Yes,Yes,Yes,44000000000,1.0,مرزداران
70,1403,2,Yes,Yes,Yes,1050000000,1518.0,چیتگر
48,1395,1,Yes,No,Yes,3200000000,44.0,سلسبیل
63,1377,2,No,No,Yes,3500000000,3.0,منیریه
60,1375,1,No,Yes,Yes,4400000000,4.0,دانشگاه شریف
72,1393,2,Yes,Yes,Yes,95833000,,طرشت
176,1397,3,Yes,Yes,Yes,20000000000,4.0,سازمان برنامه
46,1403,1,Yes,No,No,3050000000,4.0,جیحون
95,1401,2,Yes,Yes,Yes,18800000000,25.0,جردن
330,1388,4,Yes,Yes,Yes,1000000,25.0,کامرانیه
60,1384,2,No,No,Yes,58333000,,زنجان
145,1403,3,Yes,Yes,No,8000000000,4.0,افسریه
160,1402,3,Yes,Yes,Yes,255000000,,نیاوران
140,1403,3,Yes,Yes,Yes,1050000000,1818.0,چیتگر
95,1383,2,Yes,Yes,Yes,145263000,,یوسف‌آباد
125,1403,2,Yes,Yes,Yes,9900000000,15.0,دروازه شمیران
60,1401,1,Yes,No,Yes,3650000000,1.0,جیحون
100,1395,2,Yes,Yes,Yes,22000000000,1.0,نیاوران
47,1403,1,Yes,Yes,Yes,100000000,,استاد معین
105,1403,2,Yes,Yes,Yes,27619000,,شهرک صدرا
77,1403,2,Yes,Yes,Yes,117532000,,مدائن
120,1396,3,Yes,Yes,Yes,20000000000,3.0,ظفر
99,1397,2,Yes,Yes,Yes,7950000000,5.0,کوهک
78,1397,1,Yes,Yes,No,8500000000,3.0,جهاد
90,1392,2,Yes,Yes,Yes,11500000000,4.0,هفت حوض
81,1392,2,Yes,Yes,Yes,10700000000,25.0,مرزداران
140,1394,3,Yes,Yes,Yes,19400000000,46.0,سعادت‌آباد
60,1384,1,No,Yes,Yes,6380000000,14.0,پونک
77,1399,2,Yes,Yes,Yes,2500000000,3.0,اندیشه (شهر زیبا)
183,1388,3,Yes,Yes,Yes,16000000000,3.0,نیرو هوایی
53,1398,1,Yes,Yes,Yes,1350000000,2.0,اندیشه (شهر زیبا)
330,1385,4,Yes,Yes,Yes,181818000,,الهیه
63,1398,1,Yes,Yes,Yes,4800000000,3.0,جیحون
63,1400,2,Yes,Yes,Yes,3650000000,4.0,آذری
130,1385,3,Yes,Yes,Yes,130769000,,یوسف‌آباد
173,1391,3,Yes,Yes,Yes,21369000000,45.0,کوی مهران
93,1393,2,Yes,Yes,Yes,75268000,,سرو آزاد
90,1398,2,Yes,Yes,Yes,11500000000,45.0,پونک
76,1401,2,Yes,Yes,Yes,119078000,,هفت حوض
111,1383,2,Yes,Yes,Yes,14985000000,37.0,ظفر
145,1390,3,Yes,Yes,Yes,26000000000,5.0,فرمانیه
111,1403,2,Yes,Yes,Yes,15500000000,912.0,پاسداران
70,1403,2,Yes,Yes,Yes,4000000000,2.0,شهر زیبا
160,1403,3,Yes,Yes,Yes,34000000000,47.0,شهرک غرب
145,1403,3,Yes,Yes,Yes,162068000,,یوسف‌آباد
110,1401,2,Yes,Yes,Yes,16500000000,26.0,یوسف‌آباد
131,1403,2,Yes,Yes,Yes,14000000000,419.0,هوانیروز
143,1390,3,Yes,Yes,Yes,16500000000,15.0,پونک
121,1403,2,Yes,Yes,Yes,6200000000,10.0,مرزداران
94,1386,2,Yes,Yes,Yes,7980000000,7.0,المهدی
63,1396,1,Yes,Yes,No,84920000,,دروازه شمیران
200,1398,3,Yes,Yes,Yes,54000000000,2.0,نیاوران
95,1403,2,Yes,Yes,Yes,17750000000,67.0,اباذر
106,1371,2,No,No,No,101886000,,یوسف‌آباد
58,1396,1,Yes,Yes,Yes,1790000000,2.0,شهرک دانشگاه تهران
100,1403,3,Yes,Yes,Yes,16000000000,26.0,پونک
62,1393,1,Yes,No,Yes,4900000000,15.0,تهرانپارس شرقی
107,1388,2,Yes,Yes,Yes,19000000000,3.0,دریا
57,1399,1,Yes,Yes,Yes,1400000000,1.0,اندیشه (شهر زیبا)
160,1397,3,Yes,Yes,Yes,14500000000,417.0,دریاچه شهدای خلیج فارس
282,1393,3,Yes,Yes,Yes,11111,45.0,زعفرانیه
59,1388,1,Yes,Yes,Yes,82203000,,اوقاف
50,1403,1,Yes,Yes,Yes,10500000000,4.0,دروس
63,1394,2,Yes,Yes,Yes,1420000000,3.0,چیتگر
95,1390,2,Yes,Yes,Yes,9800000000,35.0,کوی فردوس
55,1398,1,Yes,Yes,Yes,1550000000,3.0,چیتگر
53,1385,1,No,No,No,2700000000,14.0,سرآسیاب مهرآباد
130,1392,3,Yes,Yes,Yes,9300000000,110.0,دریاچه شهدای خلیج فارس
52,1395,1,No,Yes,Yes,1900000000,23.0,شهر زیبا
110,1400,2,Yes,Yes,Yes,10999000000,35.0,جنت‌آباد مرکزی
65,1387,2,Yes,Yes,Yes,8750000000,25.0,پونک
242,1402,3,Yes,Yes,Yes,111111,610.0,ولنجک
74,1388,2,Yes,Yes,Yes,133648000,,پونک
50,1403,1,Yes,Yes,Yes,700000000,1620.0,دریاچه شهدای خلیج فارس
110,1391,2,Yes,Yes,Yes,9500000000,45.0,جنت‌آباد جنوبی
345,1402,4,Yes,Yes,Yes,11111,910.0,زعفرانیه
69,1399,1,Yes,No,Yes,1950000000,3.0,مبارک‌آباد بهشتی
105,1398,2,Yes,Yes,Yes,28000000000,5.0,نیاوران
160,1394,3,Yes,Yes,Yes,256250000,,کامرانیه
58,1380,1,Yes,No,Yes,2700000000,1.0,افسریه
80,1394,2,Yes,Yes,Yes,14250000000,25.0,مرزداران
95,1397,2,Yes,Yes,Yes,12500000000,25.0,جنت‌آباد جنوبی
61,1396,1,Yes,No,Yes,3690000000,3.0,سلیمانی
215,1403,3,Yes,Yes,Yes,59000000000,15.0,پاسداران
106,1403,2,Yes,Yes,Yes,2756000000,12.0,چیتگر
74,1400,2,Yes,Yes,Yes,1790000000,24.0,چیتگر
100,1403,2,Yes,Yes,Yes,16000000000,4.0,جنت‌آباد جنوبی
165,1403,3,Yes,Yes,Yes,27000000000,45.0,جنت‌آباد جنوبی
65,1403,1,Yes,Yes,Yes,975000000,719.0,چیتگر
87,1387,2,Yes,Yes,Yes,7200000000,24.0,کرمان
61,1382,1,No,No,Yes,5300000000,1.0,باغ فیض
290,1402,3,Yes,Yes,Yes,91800000,1.0,زعفرانیه
129,1403,3,Yes,Yes,Yes,18800000000,1820.0,سوهانک
57,1395,1,Yes,Yes,Yes,44385000,,زهتابی
75,1398,1,Yes,Yes,Yes,5000000000,35.0,شهید دستغیب
130,1403,2,Yes,No,Yes,35000000,88.0,شهرک ابوذر
98,1394,2,Yes,Yes,Yes,9700000000,15.0,کوی فردوس
70,1400,2,Yes,Yes,Yes,104285000,,شهر زیبا
110,1389,2,Yes,Yes,Yes,10800000000,35.0,کوی فردوس
95,1386,2,Yes,Yes,Yes,11800000000,15.0,هروی
71,1400,2,Yes,Yes,Yes,3800000000,2.0,اکباتان
90,1390,2,Yes,Yes,Yes,9900000000,3.0,باغ فیض
107,1402,2,Yes,Yes,Yes,14300000000,46.0,کوی فردوس
150,1403,3,Yes,Yes,Yes,22500000000,45.0,هروی
61,1402,2,Yes,Yes,Yes,6500000000,4.0,سازمان برنامه
130,1403,2,Yes,Yes,Yes,5200000000,14.0,تهرانپارس غربی
105,1400,2,Yes,Yes,No,6900000000,45.0,هاشمی
74,1395,2,Yes,Yes,Yes,2010000000,35.0,استاد معین
100,1403,2,Yes,Yes,Yes,10000000000,47.0,جنت‌آباد جنوبی
165,1401,3,Yes,Yes,Yes,20000000000,5.0,سازمان برنامه
105,1402,2,Yes,Yes,Yes,104761000,,صادقیه
140,1403,3,Yes,Yes,Yes,185000000,,یوسف‌آباد
130,1401,3,Yes,Yes,Yes,115307000,,دریان‌نو
135,1403,2,Yes,Yes,Yes,13500000000,25.0,پرستار
170,1402,3,Yes,Yes,Yes,0,,پاسداران
110,1402,2,Yes,Yes,Yes,159090000,,یوسف‌آباد
86,1393,2,Yes,Yes,No,4997280000,55.0,جی
75,1385,2,No,Yes,Yes,3225000000,34.0,سرتخت
155,1391,3,Yes,Yes,Yes,25500000000,55.0,سعادت‌آباد
162,1403,3,Yes,Yes,Yes,45000000000,8.0,جردن
88,1399,2,Yes,Yes,Yes,8500000000,15.0,نارمک جنوبی
132,1401,3,Yes,Yes,Yes,15900000000,35.0,تهرانپارس غربی
67,1398,1,Yes,No,Yes,6000000000,15.0,تهرانپارس غربی
46,1382,2,Yes,No,Yes,80000000,,نواب
210,1403,3,Yes,Yes,Yes,56000000000,2.0,سعادت‌آباد
40,1385,1,No,No,No,2220000000,24.0,سلیمانی
86,1383,2,Yes,No,Yes,4510000000,110.0,نواب
130,1403,3,Yes,Yes,Yes,8547000,,دروس
246,1401,4,Yes,Yes,Yes,151906000,,اباذر
58,1396,2,Yes,Yes,Yes,1700000000,2.0,اندیشه (شهر زیبا)
80,1397,2,No,Yes,Yes,3050000000,13.0,پونک
57,1403,1,Yes,Yes,Yes,119298000,,شهران جنوبی
150,1403,3,Yes,Yes,Yes,23250000000,6.0,دارآباد
51,1387,1,Yes,Yes,Yes,5550000000,2.0,کوی بیمه
125,1397,3,Yes,Yes,Yes,96000000,,اندیشه (شهر زیبا)
280,1370,4,No,Yes,Yes,42000000000,14.0,جردن
325,1397,4,Yes,Yes,Yes,78000000000,5.0,اقدسیه
135,1391,3,Yes,Yes,Yes,18800000000,15.0,سعادت‌آباد
175,1394,3,Yes,Yes,Yes,85714000,,اندیشه (شهر زیبا)
120,1396,3,Yes,Yes,Yes,13850000000,3.0,کاظم‌آباد
112,1400,2,Yes,Yes,Yes,125000000,,سازمان آب
138,1399,3,Yes,Yes,Yes,48000000000,59.0,زعفرانیه
120,1390,2,Yes,Yes,Yes,225000000,,کامرانیه
85,1403,2,Yes,Yes,Yes,11860000000,4.0,قنات‌کوثر
51,1397,2,Yes,Yes,Yes,2830000000,23.0,استاد معین
75,1393,2,Yes,Yes,Yes,1900000000,3.0,اندیشه (شهر زیبا)
148,1385,3,Yes,Yes,Yes,27500000000,67.0,سعادت‌آباد
91,1397,2,Yes,Yes,Yes,8500000000,10.0,اندیشه (شهر زیبا)
140,1397,3,Yes,Yes,Yes,26500000000,1.0,قیطریه
100,1403,2,Yes,Yes,Yes,18500000000,25.0,ظفر
117,1383,3,Yes,Yes,Yes,160000000,,ایوانک
57,1399,1,Yes,Yes,Yes,2700000000,44.0,اندیشه (شهر زیبا)
80,1403,2,Yes,Yes,Yes,3000000000,44.0,شهر زیبا
123,1397,3,Yes,Yes,Yes,252032000,,ایوانک
92,1403,2,Yes,Yes,Yes,21160000000,46.0,سعادت‌آباد
122,1385,2,Yes,Yes,Yes,12000000000,55.0,سازمان آب
