area_sqm,building_year,num_rooms,has_elevator,has_parking,has_storage,price(in_toman),floor_number,district,district_encoded,price_standardized,building_age
85,1395,2,1,1,1,4900000000,25,باغ خزانه,40,-0.5479694240936408,8
85,1398,2,1,1,1,16400000000,45,گیشا (کوی نصر),274,0.2459935289089545,5
84,1402,2,1,1,1,19200000000,36,سعادت‌آباد,127,0.4393062479008908,1
110,1402,2,1,1,1,12600000000,15,ارم,16,-0.016359446865816116,1
130,1403,2,1,1,1,34000000000,1,اختیاریه,13,1.4611020482868398,0
103,1402,2,1,1,1,15800000000,35,مرزداران,214,0.2045693748392539,1
150,1403,3,1,1,1,44500000000,4,نیاوران,236,2.1860247445066006,0
100,1403,2,1,1,1,2300000000,1118,چیتگر,257,-0.7274740917290102,0
121,1402,3,1,1,1,19900000000,5,گیشا (کوی نصر),274,0.4876344276488749,1
60,1383,1,0,1,1,4790000000,34,شهران شمالی,151,-0.5555638523397526,20
63,1398,2,1,1,1,4630000000,23,شهرک سینمایی,158,-0.5666102934250061,5
61,1395,2,1,1,1,1700000000,36,شهر زیبا,148,-0.7688982457987108,8
75,1385,2,1,1,1,15000000000,1,سعادت‌آباد,127,0.1493371694129864,18
58,1388,1,0,0,0,2720000000,1,جوادیه,72,-0.6984771838802197,15
64,1399,2,1,0,1,2048000000,3,مبارک‌آباد بهشتی,208,-0.7448722364382845,4
75,1403,2,1,1,1,2200000000,1115,چیتگر,257,-0.7343781174072936,0
69,1403,1,1,1,1,5230000000,58,تهران‌سر,56,-0.5251861393553054,0
56,1380,1,0,0,0,2650000000,23,پیروزی,255,-0.7033100018550182,23
53,1395,1,1,1,1,2850000000,57,خلیج فارس,91,-0.6895019504984513,8
50,1386,1,0,0,1,2500000000,2,جیحون,76,-0.7136660403724433,17
79,1394,2,0,1,1,5000000000,24,باغ خزانه,40,-0.5410653984153574,9
100,1403,2,1,1,1,18700000000,4,گیشا (کوی نصر),274,0.4047861195094736,0
44,1403,1,1,1,1,3550000000,45,استاد معین,18,-0.6411737707504672,0
112,1403,2,1,1,1,12300000000,15,تهرانپارس شرقی,54,-0.03707152390066643,0
235,1385,3,1,1,1,34000000000,45,اباذر,9,1.4611020482868398,18
115,1378,2,0,0,0,29000000000,1,تجریش,52,1.1159007643726677,25
156,1403,3,1,1,1,60000000000,7,الهیه,24,3.2561487246405334,0
62,1370,2,1,1,1,7440000000,3,نصرت,232,-0.3726071718652415,33
65,1395,2,1,1,1,5200000000,15,منیریه,218,-0.5272573470587906,8
134,1403,3,1,1,1,9900000000,28,تهران‌سر,56,-0.20276814017946895,0
64,1385,1,0,0,0,4950000000,34,پونک,254,-0.5445174112544992,18
155,1393,3,1,1,1,22990000000,55,جردن,62,0.7009688211078331,10
56,1400,1,0,1,1,1390000000,23,شهر زیبا,148,-0.7903007254013895,3
63,1391,1,0,1,0,3200000000,23,صفائیه (چشمه علی),185,-0.6653378606244593,12
68,1391,2,0,0,1,5400000000,44,المهدی,23,-0.5134492957022236,12
48,1400,1,0,1,1,1550000000,23,شهر زیبا,148,-0.779254284316136,3
69,1403,2,1,1,1,4600000000,36,شهرک ولیعصر,168,-0.5686815011284911,0
51,1391,1,1,0,1,4100000000,2,تهرانپارس شرقی,54,-0.6032016295199083,12
96,1386,2,1,1,1,17000000000,24,سعادت‌آباد,127,0.28741768297865516,17
50,1396,1,1,1,1,1200000000,2,اندیشه (شهر زیبا),33,-0.8034183741901281,7
120,1403,3,1,1,1,1680000000,319,چیتگر,257,-0.7702790509343675,0
50,1378,1,0,0,1,3220000000,24,سلسبیل,129,-0.6639570554888026,25
43,1382,1,0,0,1,2380000000,1,هفت چنار,242,-0.7219508711863835,21
41,1380,1,0,0,1,2600000000,34,سلسبیل,129,-0.7067620146941599,23
75,1402,1,1,1,1,4930000000,25,وردآورد,245,-0.5458982163901558,1
60,1387,1,1,1,1,7200000000,44,باغ فیض,42,-0.38917683349312177,16
58,1403,1,1,1,1,4650000000,3,سرآسیاب مهرآباد,124,-0.5652294882893494,0
115,1377,2,0,1,1,13200000000,1,سیدخندان,135,0.025064707203884512,26
56,1378,1,0,0,1,3150000000,14,جیحون,76,-0.668789873463601,25
76,1403,2,1,1,1,4450000000,311,شهید بروجردی,174,-0.5790375396459163,0
82,1390,2,1,1,1,10400000000,25,پونک,254,-0.16824801178805177,13
74,1382,2,1,1,1,7297000000,35,سازمان برنامه,121,-0.3824799285851868,21
144,1396,3,1,1,1,15100000000,1920,کوهک,263,0.15624119509126982,7
103,1395,2,1,1,1,16000000000,24,ظفر,189,0.21837742619582076,8
55,1376,1,0,0,0,2900000000,44,نازی‌آباد,229,-0.6860499376593095,27
180,1403,3,1,1,1,55000000000,2,پاسداران,250,2.910947440726362,0
65,1401,1,1,0,1,4100000000,44,شارق شرقی,139,-0.6032016295199083,2
110,1403,2,1,1,1,8800000000,4,تهرانپارس شرقی,54,-0.27871242264058677,0
124,1400,3,1,1,1,26500000000,26,شهرک غرب,162,0.9433001224155818,3
95,1402,2,1,1,1,16500000000,1,فرمانیه,196,0.25289755458723795,1
57,1400,1,1,1,1,1400000000,3,تهران‌سر,56,-0.7896103228335611,3
42,1388,1,0,0,0,1250000000,24,ابراهیم‌آباد,10,-0.7999663613509863,15
160,1402,3,1,1,1,29500000000,3,گیشا (کوی نصر),274,1.1504208927640849,1
70,1385,2,1,1,1,2000000000,8,ظهیرآباد,190,-0.7481861687638606,18
53,1399,1,1,1,0,4100000000,44,هفت چنار,242,-0.6032016295199083,4
149,1395,3,1,1,1,23500000000,5,هروی,240,0.7361793520670786,8
107,1403,2,1,1,1,1480000000,1718,شهرک غزالی,163,-0.7840871022909344,0
92,1388,2,1,1,1,13800000000,3,جلفا,63,0.06648886127358514,15
47,1384,1,0,0,0,2400000000,4,شبیری,142,-0.7205700660507268,19
65,1393,1,1,1,1,3100000000,1,جوادیه,72,-0.6722418863027427,10
45,1403,1,1,1,1,2180000000,34,طوس,187,-0.7357589225429504,0
135,1395,2,1,1,1,15000000000,45,جنت‌آباد شمالی,69,0.1493371694129864,8
122,1399,2,1,1,1,13850000000,35,جنت‌آباد مرکزی,70,0.06994087411272686,4
130,1394,3,1,1,1,25000000000,35,نیاوران,236,0.8397397372413302,9
102,1403,2,1,1,1,13500000000,44,جنت‌آباد جنوبی,68,0.045776784238734824,0
148,1395,3,1,1,1,16000000000,46,عباس‌آباد,191,0.21837742619582076,8
245,1403,4,1,1,1,58000000000,4,یوسف‌آباد,276,3.1180682110748648,0
92,1393,2,1,1,1,10550000000,45,جنت‌آباد مرکزی,70,-0.1578919732706266,10
66,1380,2,0,1,1,5600000000,14,دانشگاه شریف,95,-0.49964124434565677,23
120,1403,2,1,1,1,25000000000,3,یوسف‌آباد,276,0.8397397372413302,0
135,1389,3,1,1,1,21500000000,2,سعادت‌آباد,127,0.5980988385014099,14
43,1388,1,1,0,1,3500000000,55,خواجه نظام الملک,93,-0.644625783589609,15
140,1403,3,1,1,1,6400000000,1430,شریف,143,-0.44440903891938927,0
62,1389,2,1,1,1,7690000000,4,سازمان برنامه,121,-0.3553471076695329,14
191,1398,3,1,1,1,40000000000,2,سعادت‌آباد,127,1.875343588983846,5
140,1399,3,1,1,1,31000000000,25,دروس,102,1.2539812779383366,4
105,1384,2,1,1,1,12485000000,1,یوسف‌آباد,276,-0.02429907639584207,19
135,1385,3,1,0,1,13690000000,1,شمس‌آباد,145,0.05889443302747335,18
65,1400,2,1,1,1,4030000000,17,جوادیه تهرانپارس,73,-0.6080344474947067,3
117,1399,3,1,1,1,9828000000,16,نارمک جنوبی,228,-0.20773903866783303,4
51,1394,1,1,1,1,1300000000,23,شهر زیبا,148,-0.7965143485118445,9
56,1394,2,1,1,1,5600000000,45,تهران‌سر,56,-0.49964124434565677,9
135,1399,3,1,1,1,10900000000,35,کوهک,263,-0.13372788339663455,4
100,1395,2,1,1,1,8500000000,1,شهر زیبا,148,-0.29942449967543705,8
80,1401,2,1,1,1,8800000000,45,طرشت,186,-0.27871242264058677,2
78,1401,2,1,1,0,5300000000,25,دولاب,109,-0.520353321380507,2
118,1380,3,0,1,1,10700000000,1,جنت‌آباد جنوبی,68,-0.14753593475320143,23
117,1403,2,1,1,1,12200000000,23,شریف,143,-0.04397554957894987,0
60,1394,2,0,1,1,1430000000,23,شهر زیبا,148,-0.7875391151300761,9
66,1398,2,1,1,1,4280000000,1,شهر زیبا,148,-0.5907743832989981,5
240,1385,4,1,1,1,45000000000,2,فرمانیه,196,2.2205448728980177,18
100,1403,2,1,1,1,1500000000,1421,چیتگر,257,-0.7827062971552777,0
71,1392,1,1,1,1,5900000000,14,دکتر هوشیار,112,-0.4789291673108065,11
145,1403,3,1,1,1,31900000000,3,نیاوران,236,1.3161175090428876,0
55,1397,2,0,1,1,1400000000,2,شهر زیبا,148,-0.7896103228335611,6
52,1381,1,0,0,1,2050000000,13,جوادیه,72,-0.7447341559247188,22
165,1402,3,1,1,1,28500000000,35,مرزداران,214,1.0813806359812506,1
70,1390,2,0,0,1,4850000000,44,شهرک شهید باقری,160,-0.5514214369327826,13
70,1398,2,1,1,1,12150000000,55,پونک,254,-0.04742756241809159,5
83,1388,2,0,0,1,4100000000,44,هاشمی,239,-0.6032016295199083,15
116,1395,2,1,1,1,8700000000,312,آبشار تهران,1,-0.2856164483188702,8
100,1403,2,1,1,1,7000000000,5,کوهک,263,-0.40298488484968864,0
260,1402,4,1,1,1,68000000000,24,دروس,102,3.808470778903209,1
125,1401,2,1,1,1,5400000000,44,شهر زیبا,148,-0.5134492957022236,2
56,1399,1,1,1,1,2300000000,24,جیحون,76,-0.7274740917290102,4
130,1396,3,1,1,1,10600000000,7,دریاچه شهدای خلیج فارس,105,-0.15443996043148486,7
69,1384,2,0,1,1,6860000000,3,پونک,254,-0.41265052079928544,19
33,1388,1,0,0,0,2750000000,23,شیخ هادی,179,-0.6964059761767347,15
54,1387,1,1,1,1,7000000000,35,سازمان برنامه,121,-0.40298488484968864,16
110,1396,2,1,1,1,11600000000,22,پونک,254,-0.0853997036486505,7
60,1387,1,1,1,1,7200000000,55,شاهین,141,-0.38917683349312177,16
39,1392,1,1,0,0,2800000000,4,شهید دستغیب,175,-0.6929539633375931,11
93,1401,4,1,1,1,6600000000,34,شهرک استقلال,154,-0.4306009875628224,2
73,1380,2,0,1,1,6500000000,2,پونک,254,-0.43750501324110586,23
41,1396,1,0,1,1,1450000000,3,شهر زیبا,148,-0.7861583099944195,7
83,1401,2,1,1,1,4300000000,1,دولاب,109,-0.5893935781633415,2
68,1380,1,0,0,1,4800000000,23,مینا,225,-0.5548734497719243,23
130,1402,3,1,1,1,26200000000,1,قیطریه,205,0.9225880453807315,1
62,1385,1,0,1,1,4600000000,13,تهران‌سر,56,-0.5686815011284911,18
95,1391,2,1,1,1,11200000000,35,تهرانپارس غربی,55,-0.11301580636178425,12
165,1394,3,1,1,1,26000000000,25,مرزداران,214,0.9087799940241645,9
130,1394,2,1,1,1,30000000000,33,فرمانیه,196,1.184941021155502,9
86,1403,2,1,1,1,7912000000,55,تهرانپارس شرقی,54,-0.3400201706637437,0
73,1385,2,1,1,1,8000000000,2,کوی فردوس,265,-0.33394462806685427,18
57,1374,1,0,0,1,2850000000,13,هفت چنار,242,-0.6895019504984513,29
55,1399,1,1,1,1,1550000000,47,چیتگر,257,-0.779254284316136,4
93,1382,2,1,1,1,11800000000,35,یوسف‌آباد,276,-0.07159165229208363,21
64,1398,2,1,0,1,1950000000,2,مبارک‌آباد بهشتی,208,-0.7516381816030022,5
150,1403,3,1,1,1,4050000000,2121,چیتگر,257,-0.6066536423590501,0
60,1397,1,0,1,1,2300000000,23,اندیشه (شهر زیبا),33,-0.7274740917290102,6
115,1397,2,1,1,1,9650000000,25,دکتر هوشیار,112,-0.22002820437517753,6
135,1403,3,1,1,1,22300000000,67,شهرک نفت (منطقه ۵),167,0.6533310439276774,0
83,1385,2,0,0,1,5500000000,28,نارمک جنوبی,228,-0.5065452700239402,18
39,1383,1,0,1,1,2970000000,34,سلسبیل,129,-0.6812171196845112,20
121,1402,2,1,1,1,20000000000,35,سهروردی,132,0.4945384533271583,1
39,1384,1,0,0,0,3650000000,24,پلیس,253,-0.6342697450721838,19
38,1377,1,0,0,1,1650000000,48,کاروان,258,-0.7723502586378526,26
95,1394,2,1,1,1,3700000000,34,چیتگر,257,-0.630817732233042,9
90,1403,2,1,1,1,10800000000,12,شهران جنوبی,150,-0.140631909074918,0
105,1398,2,1,1,1,9000000000,11,سرو آزاد,126,-0.2649043712840199,5
53,1374,1,0,0,1,3750000000,14,ابوذر (منطقه ۱۵),11,-0.6273657193939004,29
104,1383,3,0,1,1,5600000000,44,خواجه نظام الملک,93,-0.49964124434565677,20
92,1396,2,1,1,1,10700000000,25,مدائن,213,-0.14753593475320143,7
92,1403,2,1,1,1,1100000000,815,چیتگر,257,-0.8103223998684115,0
125,1403,3,1,1,1,5300000000,15,دریاچه شهدای خلیج فارس,105,-0.520353321380507,0
76,1402,2,1,0,0,4850000000,14,استاد معین,18,-0.5514214369327826,1
70,1403,2,1,1,1,5650000000,1,جیحون,76,-0.49618923150651506,0
83,1380,2,1,1,1,4050000000,15,هفت چنار,242,-0.6066536423590501,23
102,1391,2,1,1,1,12900000000,47,شهرک نفت (منطقه ۱),166,0.004352630169034197,12
100,1403,2,1,1,1,3300000000,919,شهرک شهید باقری,160,-0.6584338349461758,0
105,1402,2,1,1,1,8450000000,25,دکتر هوشیار,112,-0.3028765125145788,1
150,1403,3,1,1,1,34000000000,3,اختیاریه,13,1.4611020482868398,0
123,1398,2,1,1,1,17500000000,55,شهرک غرب,162,0.3219378113700723,5
50,1381,1,0,1,1,4350000000,2,جیحون,76,-0.5859415653241997,22
58,1399,2,1,1,1,1250000000,2,شهر زیبا,148,-0.7999663613509863,4
120,1403,2,1,1,1,30000000000,2,دروس,102,1.184941021155502,0
155,1396,3,1,1,1,35000000000,3,پاسداران,250,1.530142305069674,7
117,1401,2,1,1,1,10500000000,9,دریاچه شهدای خلیج فارس,105,-0.1613439861097683,2
118,1389,2,1,1,1,12700000000,55,شهران جنوبی,150,-0.009455421187532679,14
135,1393,3,1,1,1,15500000000,5,شادمهر,138,0.18385729780440357,10
54,1394,1,1,1,1,6950000000,45,کوی فردوس,265,-0.40643689768883035,9
230,1402,3,1,1,1,92000000000,512,ولنجک,247,5.465436941691233,1
66,1387,2,0,0,1,6499000000,24,مدائن,213,-0.4375740534978887,16
60,1387,1,1,1,1,4900000000,15,استاد معین,18,-0.5479694240936408,16
138,1401,3,1,1,1,26500000000,15,میرداماد,224,0.9433001224155818,2
56,1380,1,0,1,0,4300000000,2,کرمان,261,-0.5893935781633415,23
92,1403,2,1,1,1,8999000000,26,آشتیانی,6,-0.26497341154080273,0
46,1388,1,0,1,1,2140000000,4,وصفنارد,246,-0.7385205328142638,15
117,1390,2,0,1,1,7400000000,33,ارامنه,15,-0.3753687821365549,13
52,1384,1,0,1,1,2750000000,4,سلیمانی,130,-0.6964059761767347,19
48,1383,1,0,0,1,1950000000,14,سلیمانی,130,-0.7516381816030022,20
85,1395,2,1,1,1,10000000000,45,لویزان,207,-0.19586411450118552,8
120,1383,3,1,0,1,15400000000,2,قیطریه,205,0.17695327212612014,20
171,1394,3,1,1,1,42000000000,3,زعفرانیه,115,2.0134241025495148,9
105,1402,2,1,1,1,12580000000,45,توحید,59,-0.017740252001472806,1
41,1380,1,0,0,1,2230000000,14,سلیمانی,130,-0.7323069097038086,23
68,1403,2,1,1,0,3450000000,5,فلاح,197,-0.6480777964287507,0
154,1382,2,1,1,1,28500000000,66,ولنجک,247,1.0813806359812506,21
38,1398,1,1,0,1,2520000000,2,سلیمانی,130,-0.7122852352367867,5
105,1386,2,1,1,1,17000000000,6,قیطریه,205,0.28741768297865516,17
144,1397,2,1,1,1,13550000000,1819,دریاچه شهدای خلیج فارس,105,0.04922879707787654,6
123,1402,2,1,1,1,13500000000,4,بهاران,47,0.045776784238734824,1
104,1403,2,1,1,1,7800000000,34,خواجه نظام الملک,93,-0.34775267942342114,0
75,1403,2,1,1,1,17000000000,44,حکمت,84,0.28741768297865516,0
35,1397,1,0,1,1,2150000000,2,سلیمانی,130,-0.7378301302464354,6
210,1399,3,1,1,1,37000000000,4,قیطریه,205,1.668222818635343,4
50,1397,1,1,1,1,1520000000,2,اندیشه (شهر زیبا),33,-0.7813254920196211,6
200,1403,3,1,1,1,28000000000,3,جنت‌آباد جنوبی,68,1.0468605075898334,0
125,1403,2,1,1,1,21250000000,8,ارم,16,0.5808387743057013,0
96,1395,2,1,1,1,8100000000,4,امامت,27,-0.3270406023885708,8
65,1403,1,1,0,1,46000000000,35,دکتر هوشیار,112,2.2895851296808525,0
68,1394,2,1,1,1,8750000000,15,جنت‌آباد جنوبی,68,-0.28216443547972847,9
80,1396,2,1,1,1,1780000000,33,اندیشه (شهر زیبا),33,-0.7633750252560841,7
45,1403,1,1,1,1,3600000000,34,دکتر هوشیار,112,-0.6377217579113256,0
240,1384,4,1,1,1,41000000000,3,نیاوران,236,1.9443838457666804,19
89,1402,2,1,1,1,9200000000,24,نارمک جنوبی,228,-0.251096319927453,1
170,1403,3,1,1,1,24000000000,5,جنت‌آباد جنوبی,68,0.7706994804584958,0
52,1376,1,0,0,1,3350000000,44,سلسبیل,129,-0.6549818221070342,27
78,1399,2,1,1,1,3354000000,3,دولتخواه,110,-0.6547056610799028,4
63,1395,2,0,1,1,1550000000,33,اندیشه (شهر زیبا),33,-0.779254284316136,8
64,1402,1,1,1,1,2080000000,3,مبارک‌آباد بهشتی,208,-0.7426629482212338,1
130,1398,3,1,1,1,15800000000,4,جنت‌آباد جنوبی,68,0.2045693748392539,5
115,1388,2,1,1,1,11000000000,25,شهران شمالی,151,-0.1268238577183511,15
135,1401,2,1,1,1,8200000000,4,بریانک,43,-0.3201365767102874,2
86,1391,2,1,1,1,9850000000,55,باغ فیض,42,-0.20622015301861066,12
106,1403,2,1,1,1,16960000000,711,هروی,240,0.2846560727073418,0
42,1381,1,1,0,0,6000000000,2,اختیاریه,13,-0.472025141632523,22
220,1402,3,1,1,1,88000000000,1010,زعفرانیه,115,5.189275914559896,1
270,1388,4,1,1,1,50000000000,45,فرمانیه,196,2.5657461568121898,15
68,1382,2,0,1,1,6850000000,2,پونک,254,-0.4133409233671138,21
110,1395,2,1,1,1,21000000000,66,فرمانیه,196,0.5635787101099927,8
130,1371,2,1,1,0,13500000000,24,گاندی,269,0.045776784238734824,32
156,1402,3,1,1,1,27300000000,16,نیلوفر,238,0.9985323278418493,1
90,1398,2,1,1,1,17800000000,17,قیطریه,205,0.34264988840492266,5
168,1403,3,1,1,1,18700000000,56,جنت‌آباد مرکزی,70,0.4047861195094736,0
100,1401,2,1,1,1,22000000000,35,دزاشیب,106,0.632618966892827,2
112,1403,2,1,1,1,14000000000,15,کوی فردوس,265,0.08029691263015201,0
83,1386,2,1,1,1,7200000000,35,شمس‌آباد,145,-0.38917683349312177,17
50,1394,1,1,0,1,2850000000,14,هفت چنار,242,-0.6895019504984513,9
51,1396,1,1,0,1,3600000000,14,استاد معین,18,-0.6377217579113256,7
110,1403,2,1,1,1,25300000000,5,شهرک ژاندارمری,170,0.8604518142761804,0
115,1403,3,1,1,1,8250000000,36,تهرانپارس شرقی,54,-0.3166845638711457,0
56,1397,1,1,1,1,1450000000,2,شهر زیبا,148,-0.7861583099944195,6
85,1393,2,1,1,1,8500000000,4,سازمان برنامه,121,-0.29942449967543705,10
130,1400,3,1,1,1,20000000000,55,پاتریس لومومبا,249,0.4945384533271583,3
76,1376,1,0,0,1,4200000000,24,مینا,225,-0.5962976038416249,27
171,1399,3,1,1,1,26000000000,1,هفت حوض,241,0.9087799940241645,4
103,1398,2,1,1,1,11800000000,25,سازمان آب,120,-0.07159165229208363,5
124,1393,3,1,1,1,15300000000,4,پرستار,251,0.1700492464478367,10
118,1396,3,1,1,1,23000000000,2,قیطریه,205,0.7016592236756615,7
70,1400,2,1,1,1,4700000000,3,افسریه,21,-0.5617774754502077,3
65,1402,1,1,1,1,9400000000,3,پونک,254,-0.23728826857088614,1
220,1403,3,1,1,1,49000000000,56,کامرانیه,260,2.4967059000293554,0
80,1403,2,1,1,1,2800000000,1521,چیتگر,257,-0.6929539633375931,0
78,1402,1,1,0,1,10000000000,15,حصار بوعلی,81,-0.19586411450118552,1
200,1402,3,1,1,1,54000000000,1415,پاسداران,250,2.8419071839435275,1
60,1385,2,0,0,0,3699000000,24,جابری,61,-0.6308867724898249,18
73,1384,2,1,1,1,7350000000,25,سازمان برنامه,121,-0.3788207949756966,19
130,1393,2,1,1,1,22000000000,34,نیاوران,236,0.632618966892827,10
83,1403,2,1,1,1,8300000000,1,پیروزی,255,-0.3132325510320039,0
220,1403,3,1,1,1,66000000000,45,دروس,102,3.6703902653375398,0
185,1403,3,1,1,1,50000000000,46,نیاوران,236,2.5657461568121898,0
170,1403,3,1,1,1,54400000000,36,دروس,102,2.869523286656661,0
80,1395,2,1,1,1,11200000000,15,پونک,254,-0.11301580636178425,8
166,1403,3,1,1,1,18999000000,35,جنت‌آباد شمالی,69,0.4254291562875411,0
240,1400,3,1,1,1,60000000000,56,سعادت‌آباد,127,3.2561487246405334,3
109,1390,3,1,1,1,11750000000,45,کوی فردوس,265,-0.07504366513122535,13
195,1396,3,1,1,1,45000000000,3,محمودیه,211,2.2205448728980177,7
143,1397,3,1,1,1,12900000000,34,حکیمیه,85,0.004352630169034197,6
260,1401,3,1,1,1,78000000000,8,پاسداران,250,4.4988733467315525,2
78,1399,2,1,1,1,3600000000,2,شهر زیبا,148,-0.6377217579113256,4
100,1397,2,1,1,1,5400000000,15,جی,75,-0.5134492957022236,6
71,1398,2,1,0,1,6000000000,15,بهارستان,48,-0.472025141632523,5
132,1388,3,1,1,1,22050000000,24,سپهر,134,0.6360709797319688,15
91,1403,2,1,1,1,11550000000,35,تهرانپارس غربی,55,-0.08885171648779222,0
132,1386,3,1,1,1,12000000000,45,نیرو هوایی,237,-0.057783600935516745,17
105,1401,2,1,1,1,13600000000,25,تهران‌ویلا,58,0.05268080991701826,2
90,1403,2,1,1,1,2070000000,218,زیبادشت,119,-0.7433533507890622,0
130,1385,3,1,1,1,17000000000,5,هروی,240,0.28741768297865516,18
167,1400,3,1,1,1,25050000000,4,هفت حوض,241,0.8431917500804719,3
72,1401,2,0,0,0,3312000000,12,حصارک,82,-0.6576053518647819,2
120,1403,3,1,1,1,22000000000,7,پونک,254,0.632618966892827,0
200,1400,3,1,1,1,60000000000,4,دروس,102,3.2561487246405334,3
90,1403,2,1,1,1,4635000000,3030,سرو آزاد,126,-0.566265092141092,0
240,1403,3,1,1,1,74400000000,2,دروس,102,4.250328422313348,0
54,1390,1,1,1,1,4200000000,44,تسلیحات,53,-0.5962976038416249,13
155,1403,3,1,1,1,35000000000,16,هروی,240,1.530142305069674,0
131,1403,2,1,1,1,41920000000,25,سعادت‌آباد,127,2.007900882006888,0
135,1388,3,1,1,1,27000000000,1,سعادت‌آباد,127,0.977820250806999,15
168,1403,3,1,1,1,8232000000,330,سرو آزاد,126,-0.3179272884932367,0
175,1402,3,1,1,1,28000000000,2,هفت حوض,241,1.0468605075898334,1
50,1400,1,1,0,1,3600000000,14,دلگشا,107,-0.6377217579113256,3
65,1393,1,1,1,1,4000000000,34,بلورسازی,45,-0.6101056551981918,10
100,1403,2,1,1,1,1300000000,814,چیتگر,257,-0.7965143485118445,0
175,1395,3,1,1,1,40000000000,45,زعفرانیه,115,1.875343588983846,8
70,1389,2,1,1,1,8890000000,55,هروی,240,-0.2724987995301317,14
122,1393,2,1,1,1,15800000000,25,یوسف‌آباد,276,0.2045693748392539,10
90,1403,2,1,1,1,2500000000,2530,دریاچه شهدای خلیج فارس,105,-0.7136660403724433,0
104,1393,2,1,1,1,13400000000,25,هروی,240,0.03887275856045139,10
62,1393,2,1,1,1,7000000000,1,جنت‌آباد مرکزی,70,-0.40298488484968864,10
75,1398,2,1,1,0,12000000000,34,پاسداران,250,-0.057783600935516745,5
90,1380,2,1,1,1,2700000000,4,تهرانپارس شرقی,54,-0.6998579890158765,23
168,1378,3,1,1,1,19000000000,1,گیشا (کوی نصر),274,0.4254981965443239,25
105,1400,2,1,1,1,7600000000,12,دریاچه شهدای خلیج فارس,105,-0.361560730779988,3
57,1390,1,0,1,1,2250000000,3,وصفنارد,246,-0.730926104568152,13
160,1397,3,1,1,1,13500000000,8,دریاچه شهدای خلیج فارس,105,0.045776784238734824,6
80,1403,2,1,1,1,3500000000,11,شهرک راه‌آهن,157,-0.644625783589609,0
130,1388,3,1,1,1,21000000000,3,سعادت‌آباد,127,0.5635787101099927,15
48,1397,1,1,1,1,1300000000,2,اندیشه (شهر زیبا),33,-0.7965143485118445,6
40,1382,1,0,0,1,1950000000,3,سلامت,128,-0.7516381816030022,21
44,1392,1,1,0,0,2330000000,4,گمرک,273,-0.7254028840255252,11
67,1382,2,0,0,1,5000000000,14,تهرانپارس غربی,55,-0.5410653984153574,21
50,1402,1,1,0,1,4000000000,14,سبلان,122,-0.6101056551981918,1
60,1391,1,0,1,1,5400000000,24,سبلان,122,-0.5134492957022236,12
100,1393,2,1,1,1,6700000000,44,سلسبیل,129,-0.423696961884539,10
60,1396,1,1,1,1,6450000000,4,تهرانپارس غربی,55,-0.44095702608024756,7
64,1399,1,1,1,1,11200000000,78,سعادت‌آباد,127,-0.11301580636178425,4
90,1370,2,0,0,1,6500000000,23,فاطمی,193,-0.43750501324110586,33
75,1390,2,0,1,1,8900000000,1,هروی,240,-0.2718083969623033,13
75,1402,2,1,1,1,1800000000,1,شهر زیبا,148,-0.7619942201204274,1
110,1403,3,1,1,1,14850000000,1,سازمان برنامه,121,0.13898113089556124,0
116,1387,2,1,1,1,12200000000,3,هروی,240,-0.04397554957894987,16
119,1403,3,1,1,1,15000000000,45,سازمان آب,120,0.1493371694129864,0
99,1401,2,1,1,1,12700000000,25,تهران‌ویلا,58,-0.009455421187532679,2
158,1402,2,1,1,1,34000000000,35,گیشا (کوی نصر),274,1.4611020482868398,1
110,1386,2,1,1,1,13200000000,55,سعادت‌آباد,127,0.025064707203884512,17
106,1397,2,1,1,1,6500000000,14,سرو آزاد,126,-0.43750501324110586,6
77,1389,2,0,1,1,4700000000,14,سلسبیل,129,-0.5617774754502077,14
150,1401,3,1,1,1,24000000000,1,یوسف‌آباد,276,0.7706994804584958,2
46,1399,1,0,1,1,1720000000,2,شهر زیبا,148,-0.7675174406630542,4
63,1403,1,1,1,0,3465000000,1,شهرک کیانشهر,172,-0.6470421925770081,0
60,1390,2,0,0,1,4800000000,14,استاد معین,18,-0.5548734497719243,13
53,1383,1,1,1,1,5300000000,1,شهر زیبا,148,-0.520353321380507,20
130,1392,3,1,1,1,17150000000,25,اختیاریه,13,0.29777372149608033,11
130,1385,3,1,1,1,21000000000,15,سعادت‌آباد,127,0.5635787101099927,18
122,1401,3,1,1,1,15300000000,24,سیدخندان,135,0.1700492464478367,2
133,1387,3,1,1,1,23700000000,55,سعادت‌آباد,127,0.7499874034236454,16
143,1403,3,1,1,1,39000000000,45,پاسداران,250,1.8063033322010116,0
76,1399,2,1,1,1,6900000000,5,تهران‌سر,56,-0.4098889105279721,4
71,1380,1,0,0,1,4000000000,4,نازی‌آباد,229,-0.6101056551981918,23
75,1403,2,1,1,1,1200000000,1212,دریاچه شهدای خلیج فارس,105,-0.8034183741901281,0
75,1400,2,1,1,1,2870000000,44,اندیشه (شهر زیبا),33,-0.6881211453627947,3
63,1391,2,1,1,1,6800000000,55,سیدخندان,135,-0.4167929362062555,12
73,1398,2,1,1,1,8100000000,25,پلیس,253,-0.3270406023885708,5
66,1388,1,1,1,1,6700000000,35,شهران شمالی,151,-0.423696961884539,15
